4.403892	2.908297	1.850070	-0.179359	-0.784941	-1.124270	-0.010562	0.423959	-0.174122	-0.018979	-0.102607	-0.112751
5.310738	2.927154	1.825307	-0.925738	-0.379216	-1.264225	0.267047	1.167560	-0.835061	0.130714	-0.138825	-0.151583
4.369348	3.015107	1.628372	0.070416	-0.275358	-0.845622	0.408142	0.714795	-0.160102	0.078973	-0.178682	-0.118125
3.645297	2.613024	1.308383	0.304576	0.039144	-0.116942	0.410374	0.493536	0.147108	-0.004611	-0.226239	-0.120570
4.036780	2.497405	1.618100	0.515352	0.347637	0.376177	1.449916	1.074368	-0.191119	0.107117	-0.225489	-0.117229
4.654170	1.970518	1.432818	0.558894	0.809416	0.142024	1.829126	1.875647	-0.505911	0.283579	-0.140248	-0.126517
4.979616	2.067857	0.918126	0.845981	1.292880	-0.292466	2.504896	1.867765	-0.680798	0.467492	-0.173412	-0.095155
4.857204	1.638812	1.099275	1.388766	1.452458	0.547676	2.247651	2.253705	-0.549586	0.447439	-0.173349	-0.130952
3.796982	1.747427	0.870265	0.986660	1.042298	0.955895	2.170249	1.506322	0.174315	0.233166	-0.095389	-0.066508
4.387241	1.468281	0.649713	1.112805	1.465984	1.014959	2.688766	2.026021	-0.140664	0.384388	-0.107586	-0.062919
4.924839	0.989406	-0.008590	1.209899	1.945296	0.835907	3.127417	2.469394	-0.505540	0.443471	0.005986	-0.050644
4.150603	1.124938	0.397185	1.105611	1.242363	1.184933	2.843600	2.279653	0.041534	0.345032	-0.078041	-0.069650
3.781941	1.712689	0.736513	0.682827	0.838793	1.311834	2.469125	1.998179	0.560428	0.101637	-0.056137	-0.060071
4.148722	1.466967	0.449681	1.091607	0.981324	1.260104	2.989036	2.162168	0.245530	0.351688	-0.114680	-0.075805
4.023071	1.898899	0.913367	0.398228	1.308068	1.854093	2.132663	1.779693	0.598822	0.227047	-0.120765	-0.056553
3.987773	2.206322	0.556682	0.517966	1.464631	2.325010	2.689758	1.361959	0.657980	0.293194	-0.221776	-0.054545
4.155110	2.498965	0.806614	0.467249	1.259944	2.122741	2.696823	1.458103	0.484618	0.203149	-0.158555	-0.035516
3.627777	2.277517	0.838459	0.477833	1.603328	2.092892	2.329750	1.393223	0.785484	0.218159	-0.190183	-0.043589
3.311322	2.292183	1.329960	0.803134	1.085021	1.627934	1.988712	1.394190	0.727719	0.229816	-0.143540	-0.042939
4.517837	2.771123	0.698480	0.192260	1.266047	2.011827	2.413920	1.751492	0.804078	0.275536	-0.189600	-0.073938
4.130493	2.669367	0.849249	0.116486	0.898961	1.680197	2.398948	1.687260	0.906507	0.235219	-0.115865	-0.065550
3.466654	2.088735	1.009705	0.473922	0.715350	1.533878	2.294507	1.724537	0.929014	0.297386	-0.094322	-0.073936
3.340278	1.998890	0.887442	0.290497	0.603274	1.683221	2.273155	1.745042	0.910062	0.323889	-0.056215	-0.079271
4.134597	2.369824	0.810558	0.354673	0.636460	1.271338	2.523313	1.970148	0.823387	0.367409	-0.118187	-0.083215
3.918036	2.244794	1.060413	0.549873	0.517755	1.437615	2.174366	1.750086	0.879518	0.296091	-0.076947	-0.068518
3.880128	2.414948	1.076951	0.670918	0.619233	1.239377	2.090470	1.879657	0.834434	0.599063	-0.231516	-0.102723
3.753345	2.367430	1.376331	0.741498	0.491362	0.967150	2.004612	1.750186	0.844521	0.443442	-0.111507	-0.081589
4.083609	2.466352	1.592147	1.061077	0.564549	0.575882	2.142239	1.890802	0.852660	0.499781	-0.158718	-0.090784
3.281412	2.299469	1.446373	0.839456	0.512825	0.988569	1.626044	1.365074	0.694594	0.235574	-0.067159	-0.064496
5.808401	2.612679	1.106098	1.597269	0.839192	-0.360152	3.525476	2.062681	-0.117481	0.724154	0.139497	-0.077836
3.848787	2.666643	1.719336	0.904098	0.428850	0.779824	1.753737	1.690834	0.646777	0.336848	-0.060726	-0.067632
3.713819	2.718830	1.760131	0.884102	0.177525	0.891501	1.931006	1.622313	0.705318	0.244233	-0.051366	-0.072473
3.271343	2.333536	1.460647	0.890408	0.708364	1.085857	1.441254	1.112889	0.848644	0.304629	-0.187872	-0.073455
4.997353	2.925480	1.406394	0.504463	0.089908	0.795470	2.594513	1.804338	0.476799	0.421375	-0.078480	-0.093307
3.601899	2.549801	1.397139	0.630737	0.510209	1.294446	1.898875	1.386928	0.703053	0.299939	-0.061840	-0.055115
3.561232	2.624256	1.604050	0.948656	0.599832	0.857218	1.431469	1.567903	0.846295	0.215426	-0.099713	-0.058883
4.144732	2.635208	1.264313	0.556651	0.717932	1.826408	2.270394	1.432683	0.712999	0.227376	-0.060175	-0.038673
3.756876	2.666137	1.294728	0.641113	0.775697	1.689860	2.015077	1.397071	0.727562	0.213426	-0.071793	-0.039468
3.461983	2.537467	1.535883	0.799396	0.690266	1.349899	1.589100	1.264236	0.739415	0.285326	-0.058089	-0.037456
4.526893	2.376079	0.160846	0.218101	2.215264	2.701342	1.580126	0.283743	0.858240	0.814892	0.058823	-0.052262
3.988725	2.208943	-0.084283	0.227805	2.898049	2.164875	1.229527	-0.011963	0.810921	0.703125	0.154182	-0.026953
2.905129	1.403988	-0.107072	0.810168	2.680843	2.064917	1.074342	-0.197390	0.508724	0.471976	0.354284	0.002757
2.222785	-0.447781	-1.369004	0.975407	4.395183	2.959010	1.459464	-0.259649	-0.067733	0.302481	0.546542	0.040534
1.343792	-1.858109	-2.079970	1.432612	4.008578	2.811701	0.155852	-0.958688	-0.699287	0.682952	0.501447	0.039516
2.361160	-1.779723	-3.282013	0.378506	3.174530	2.021243	-0.298975	-1.167543	-0.267056	0.334588	0.441447	0.017718
2.131231	-1.711835	-3.261251	-0.166617	3.809154	1.686644	-0.256022	-1.244364	-0.140305	0.341691	0.464968	0.011522
1.444501	-1.671401	-3.423517	0.447136	3.170600	2.204369	-0.632861	-1.174957	-0.276234	0.281190	0.517639	-0.001409
0.996999	-1.902494	-3.437346	0.195925	3.464450	2.061106	-0.334230	-1.101340	-0.472876	0.443550	0.488249	0.010756
1.362583	-1.979611	-3.462428	-0.274194	3.093212	1.542010	-0.561229	-1.439466	-0.560730	0.334400	0.437666	-0.002268
1.040302	-1.653858	-3.978481	-0.029545	3.006460	1.749567	-0.438366	-1.529355	-0.396234	0.171752	0.506726	-0.024693
0.663235	-1.630942	-3.512677	-0.098487	3.077901	1.999536	-0.527807	-1.132614	-0.234146	0.145885	0.588931	-0.036355
0.594843	-1.364262	-3.398072	0.083262	3.154940	2.189945	-0.871104	-1.193957	-0.392258	-0.083736	0.682424	-0.072531
0.287837	-1.201013	-3.650659	0.055893	3.198379	2.128898	-0.968633	-0.965561	-0.428725	0.148789	0.637858	-0.065793
-0.457760	-1.107361	-3.375036	0.453297	4.083239	2.571482	-0.661068	-1.456019	-0.683795	0.215645	0.761837	-0.095899
-0.652322	-0.875589	-3.870202	0.349621	3.838452	2.794194	-0.259481	-1.791380	-0.506893	0.181738	0.750636	-0.082538
-0.635440	-0.825845	-4.231737	0.143800	3.617749	2.285450	-0.318108	-1.440575	-0.443074	0.041121	0.723248	-0.117395
-0.569771	0.154239	-4.276147	-0.567790	4.180866	2.979236	0.058907	-1.445977	-0.383233	-0.071650	0.702888	-0.104820
-1.353954	0.729881	-3.999947	-0.875970	5.005237	4.220096	0.482688	-1.279023	-0.460831	-0.074166	0.893201	-0.035610
-1.527257	0.246447	-3.730527	-0.933297	4.520440	4.289419	0.796780	-0.976415	-0.512921	-0.030715	0.823213	-0.055924
-1.538220	0.837478	-3.224603	-1.151022	4.751262	4.529185	0.560261	-1.015547	-0.377511	-0.235898	0.785201	-0.058349
-1.107722	0.600045	-3.389391	-1.210545	4.072906	3.722638	-0.086604	-0.607418	-0.384995	-0.396685	0.733265	-0.177499
-1.418483	0.482028	-2.994315	-1.288252	4.409995	4.198812	0.029189	-0.729330	-0.201702	-0.219222	0.822740	-0.139706
-1.195906	0.616028	-2.569239	-1.552121	4.532100	4.028347	-0.030323	-0.401984	-0.253369	-0.105590	0.767311	-0.147439
-1.172741	0.399398	-2.614938	-1.598827	4.725893	4.150866	0.230455	-0.334874	-0.273133	-0.071410	0.838153	-0.138354
-0.592534	0.570266	-2.838826	-1.183399	4.404964	3.720576	0.011319	-0.261157	-0.094442	-0.189955	0.827274	-0.188278
